,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year,Month_Year,Discount_percentage,Selling Price Per Unit,Cost Price Per Unit
43846,31985,CA-2014-161480,2014-12-26,2014-12-30,Standard Class,RA-19285,Ralph Arnett,Consumer,New York City,New York,United States,10035.0,US,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.7996,19.3,High,2014,2014-12,20.0,95.992,93.5922
43851,37372,CA-2014-121398,2014-12-26,2014-12-30,Standard Class,FH-14365,Fred Hopkins,Corporate,Los Angeles,California,United States,90008.0,US,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0.0,2.7062,16.73,Medium,2014,2014-12,0.0,135.31,133.9569
43853,33722,US-2014-147669,2014-12-26,2014-12-31,Standard Class,SV-20935,Susan Vittorini,Consumer,Fairfield,Ohio,United States,45014.0,US,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,273.06,2,0.4,-104.673,14.81,Medium,2014,2014-12,40.0,136.53,188.8665
43857,40254,CA-2014-105620,2014-12-26,2014-12-29,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,United States,33012.0,US,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,2,0.5,-7.2,12.42,Medium,2014,2014-12,50.0,60.0,63.6
43864,36221,CA-2014-114055,2014-12-26,2014-12-30,Second Class,MH-18115,Mick Hernandez,Home Office,Huntsville,Alabama,United States,35810.0,US,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0.0,23.5248,10.21,High,2014,2014-12,0.0,45.24,33.4776
43865,37371,CA-2014-121398,2014-12-26,2014-12-30,Standard Class,FH-14365,Fred Hopkins,Corporate,Los Angeles,California,United States,90008.0,US,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,9.59,Medium,2014,2014-12,20.0,51.184,33.9094
43867,33720,US-2014-147669,2014-12-26,2014-12-31,Standard Class,SV-20935,Susan Vittorini,Consumer,Fairfield,Ohio,United States,45014.0,US,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,0.2,41.7186,9.27,Medium,2014,2014-12,20.0,22.704,16.7442
43875,33299,CA-2014-163510,2014-12-26,2014-12-29,Second Class,JW-15955,Joni Wasserman,Consumer,Louisville,Kentucky,United States,40214.0,US,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594,6.81,High,2014,2014-12,0.0,31.98,28.782
43876,39240,CA-2014-134194,2014-12-26,2015-02-01,Standard Class,GA-14725,Guy Armstrong,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-SU-10000946,Office Supplies,Supplies,Staples,44.688,7,0.2,5.0274,6.61,Low,2014,2014-12,20.0,6.384,5.6658
43885,31407,CA-2014-146780,2014-12-26,2014-12-31,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,United States,10035.0,US,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,4.18,Medium,2014,2014-12,0.0,20.98,15.525200000000002
43886,39242,CA-2014-134194,2014-12-26,2015-02-01,Standard Class,GA-14725,Guy Armstrong,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568,4.14,Low,2014,2014-12,80.0,8.196,21.3096
43888,36218,CA-2014-114055,2014-12-26,2014-12-30,Second Class,MH-18115,Mick Hernandez,Home Office,Huntsville,Alabama,United States,35810.0,US,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.1184,4.0,High,2014,2014-12,0.0,48.04,24.9808
43890,33723,US-2014-147669,2014-12-26,2014-12-31,Standard Class,SV-20935,Susan Vittorini,Consumer,Fairfield,Ohio,United States,45014.0,US,East,OFF-FA-10002975,Office Supplies,Fasteners,Staples,39.312,13,0.2,12.7764,3.41,Medium,2014,2014-12,20.0,3.024,2.0411999999999995
43892,39239,CA-2014-134194,2014-12-26,2015-02-01,Standard Class,GA-14725,Guy Armstrong,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9,0.8,-59.373,3.12,Low,2014,2014-12,80.0,4.398,10.995
43895,39241,CA-2014-134194,2014-12-26,2015-02-01,Standard Class,GA-14725,Guy Armstrong,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.744,2,0.2,2.3808,2.52,Low,2014,2014-12,20.0,15.872,14.6816
43901,40253,CA-2014-105620,2014-12-26,2014-12-29,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,United States,33012.0,US,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775,1.18,Medium,2014,2014-12,20.0,7.0,5.075
43907,40673,CA-2014-108756,2014-12-26,2014-12-30,Standard Class,PO-18865,Patrick O'Donnell,Consumer,East Orange,New Jersey,United States,7017.0,US,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,0.0,13.674,0.81,Medium,2014,2014-12,0.0,10.6,6.042000000000001
43909,33721,US-2014-147669,2014-12-26,2014-12-31,Standard Class,SV-20935,Susan Vittorini,Consumer,Fairfield,Ohio,United States,45014.0,US,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,13.023,1,0.7,-10.4184,0.69,Medium,2014,2014-12,70.0,13.023,23.4414
43912,36219,CA-2014-114055,2014-12-26,2014-12-30,Second Class,MH-18115,Mick Hernandez,Home Office,Huntsville,Alabama,United States,35810.0,US,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0.0,1.1946,0.61,High,2014,2014-12,0.0,1.81,1.2127
43917,38103,CA-2014-162880,2014-12-26,2014-12-30,Standard Class,GD-14590,Giulietta Dortch,Corporate,Everett,Washington,United States,98208.0,US,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.856,1,0.2,1.3978,0.23,Medium,2014,2014-12,20.0,3.856,2.4581999999999997
43920,39243,CA-2014-134194,2014-12-26,2015-02-01,Standard Class,GA-14725,Guy Armstrong,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688,0.18,Low,2014,2014-12,80.0,1.056,2.7456
43923,39447,CA-2011-167997,2011-01-27,2011-01-30,First Class,CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,United States,57701.0,US,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488,24.59,High,2011,2011-01,0.0,70.98,51.1056
43925,33876,US-2011-155502,2011-01-27,2011-01-02,Standard Class,SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,United States,22304.0,US,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,8,0.0,0.0,21.48,Medium,2011,2011-01,0.0,61.24,61.24
43926,33881,US-2011-155502,2011-01-27,2011-01-02,Standard Class,SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,United States,22304.0,US,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,187.98,2,0.0,52.6344,17.66,Medium,2011,2011-01,0.0,93.99,67.6728
43929,33879,US-2011-155502,2011-01-27,2011-01-02,Standard Class,SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,United States,22304.0,US,South,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.35,13,0.0,0.0,11.95,Medium,2011,2011-01,0.0,11.95,11.95
43932,33875,US-2011-155502,2011-01-27,2011-01-02,Standard Class,SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,United States,22304.0,US,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,0.0,30.7818,6.15,Medium,2011,2011-01,0.0,20.94,10.679400000000001
43939,33877,US-2011-155502,2011-01-27,2011-01-02,Standard Class,SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,United States,22304.0,US,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,3,0.0,9.3312,1.53,Medium,2011,2011-01,0.0,6.48,3.3696
43940,39446,CA-2011-167997,2011-01-27,2011-01-30,First Class,CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,United States,57701.0,US,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0.0,5.0196,1.39,High,2011,2011-01,0.0,5.34,2.8302
43941,33878,US-2011-155502,2011-01-27,2011-01-02,Standard Class,SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,United States,22304.0,US,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,2,0.0,8.34,1.13,Medium,2011,2011-01,0.0,8.34,4.17
43943,33880,US-2011-155502,2011-01-27,2011-01-02,Standard Class,SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,United States,22304.0,US,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,0.43,Medium,2011,2011-01,0.0,4.14,2.6496
43944,40709,CA-2012-164777,2012-01-27,2012-01-29,First Class,SC-20305,Sean Christensen,Consumer,Los Angeles,California,United States,90036.0,US,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,73.03,High,2012,2012-01,20.0,560.784,560.784
43945,33834,CA-2012-168746,2012-01-27,2012-01-29,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,44105.0,US,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,4,0.4,-100.7944,68.25,High,2012,2012-01,40.0,107.994,133.1926
43946,33833,CA-2012-168746,2012-01-27,2012-01-29,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,44105.0,US,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958,47.34,High,2012,2012-01,30.0,90.993,118.2909
43957,33835,CA-2012-168746,2012-01-27,2012-01-29,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,44105.0,US,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,0.4,-36.253,11.74,High,2012,2012-01,40.0,155.37,191.623
43977,39609,US-2014-105935,2014-01-27,2014-01-02,Standard Class,BD-11500,Bradley Drucker,Consumer,Columbus,Georgia,United States,31907.0,US,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,0.0,764.3818,343.25,High,2014,2014-01,0.0,419.98999999999995,310.79259999999994
43986,39608,US-2014-105935,2014-01-27,2014-01-02,Standard Class,BD-11500,Bradley Drucker,Consumer,Columbus,Georgia,United States,31907.0,US,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,24.4608,4.71,High,2014,2014-01,0.0,15.68,9.5648
43990,36788,CA-2014-164098,2014-01-27,2014-01-28,First Class,CG-12520,Claire Gute,Consumer,Houston,Texas,United States,77070.0,US,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816,2.51,Medium,2014,2014-01,20.0,9.08,8.172
43993,34130,CA-2014-134649,2014-01-27,2014-01-02,Second Class,CA-11965,Carol Adams,Corporate,Hoover,Alabama,United States,35244.0,US,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,7,0.0,4.1769,1.62,Medium,2014,2014-01,0.0,2.21,1.6133000000000002
43996,39116,CA-2014-150469,2014-01-27,2014-01-31,Standard Class,CJ-12010,Caroline Jumper,Consumer,San Francisco,California,United States,94109.0,US,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0.0,5.6832,1.0,Medium,2014,2014-01,0.0,1.48,0.7696
43999,34131,CA-2014-134649,2014-01-27,2014-01-02,Second Class,CA-11965,Carol Adams,Corporate,Hoover,Alabama,United States,35244.0,US,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,0.12,Medium,2014,2014-01,0.0,3.58,1.8616000000000001
44003,35837,CA-2012-104129,2012-02-27,2012-02-03,Standard Class,ES-14080,Erin Smith,Corporate,Providence,Rhode Island,United States,2908.0,US,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-28.224,78.5,High,2012,2012-02,30.0,70.56,74.592
44004,38759,CA-2012-138485,2012-02-27,2012-01-03,Second Class,NP-18670,Nora Paige,Consumer,Seattle,Washington,United States,98105.0,US,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.838,31.83,Medium,2012,2012-02,0.0,59.879999999999995,50.897999999999996
44006,35836,CA-2012-104129,2012-02-27,2012-02-03,Standard Class,ES-14080,Erin Smith,Corporate,Providence,Rhode Island,United States,2908.0,US,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0.0,1.0598,16.24,High,2012,2012-02,0.0,52.99,52.460100000000004
44008,35088,CA-2012-111325,2012-02-27,2012-02-28,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,United States,16602.0,US,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,3,0.7,-3.3879,2.31,Critical,2012,2012-02,70.0,1.4729999999999999,2.6023
44011,35089,CA-2012-111325,2012-02-27,2012-02-28,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,United States,16602.0,US,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,6,0.2,2.2044,2.13,Critical,2012,2012-02,20.0,2.672,2.3046
44027,32875,CA-2013-102456,2013-02-27,2013-02-03,First Class,DL-12865,Dan Lawera,Consumer,New York City,New York,United States,10011.0,US,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0.0,49.5552,34.37,Medium,2013,2013-02,0.0,56.96,40.4416
44042,35851,CA-2013-101448,2013-02-27,2013-02-03,Second Class,EB-13930,Eric Barreto,Consumer,La Crosse,Wisconsin,United States,54601.0,US,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0.0,28.41,7.61,High,2013,2013-02,0.0,18.94,9.47
44049,39144,CA-2013-128706,2013-02-27,2013-03-03,Standard Class,DW-13540,Don Weiss,Consumer,Houston,Texas,United States,77070.0,US,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,0.6,-6.8816,3.32,High,2013,2013-02,60.0,8.096,11.5368
44060,32486,CA-2014-117212,2014-02-27,2014-01-03,Second Class,BT-11530,Bradley Talbott,Home Office,Los Angeles,California,United States,90036.0,US,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536,8,0.2,66.7152,78.76,Medium,2014,2014-02,20.0,111.192,102.8526
44061,32487,CA-2014-117212,2014-02-27,2014-01-03,Second Class,BT-11530,Bradley Talbott,Home Office,Los Angeles,California,United States,90036.0,US,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,70.74,Medium,2014,2014-02,20.0,297.408,267.66720000000004
44069,38217,CA-2014-121706,2014-02-27,2014-03-03,Standard Class,BM-11140,Becky Martin,Consumer,Santa Barbara,California,United States,93101.0,US,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0.0,99.9012,28.86,Medium,2014,2014-02,0.0,50.970000000000006,36.6984
44072,32488,CA-2014-117212,2014-02-27,2014-01-03,Second Class,BT-11530,Bradley Talbott,Home Office,Los Angeles,California,United States,90036.0,US,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,4,0.0,109.7208,17.93,Medium,2014,2014-02,0.0,55.98,28.549799999999998
44074,41288,CA-2014-121258,2014-02-27,2014-04-03,Standard Class,DB-13060,Dave Brooks,Consumer,Costa Mesa,California,United States,92627.0,US,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,19.3932,11.36,Medium,2014,2014-02,20.0,129.288,119.59140000000001
44075,32485,CA-2014-117212,2014-02-27,2014-01-03,Second Class,BT-11530,Bradley Talbott,Home Office,Los Angeles,California,United States,90036.0,US,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0.0,22.1184,9.84,Medium,2014,2014-02,0.0,20.48,14.9504
44077,41287,CA-2014-121258,2014-02-27,2014-04-03,Standard Class,DB-13060,Dave Brooks,Consumer,Costa Mesa,California,United States,92627.0,US,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,6.58,Medium,2014,2014-02,0.0,45.98,38.163399999999996
44080,32489,CA-2014-117212,2014-02-27,2014-01-03,Second Class,BT-11530,Bradley Talbott,Home Office,Los Angeles,California,United States,90036.0,US,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,4,0.0,11.3288,2.6,Medium,2014,2014-02,0.0,5.78,2.9478000000000004
44087,41289,CA-2014-121258,2014-02-27,2014-04-03,Standard Class,DB-13060,Dave Brooks,Consumer,Costa Mesa,California,United States,92627.0,US,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,4,0.0,13.32,1.19,Medium,2014,2014-02,0.0,7.4,4.07
44106,37135,CA-2012-132948,2012-03-27,2012-03-04,Standard Class,MV-17485,Mark Van Huff,Consumer,Seattle,Washington,United States,98115.0,US,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.348,11.1,Low,2012,2012-03,0.0,16.740000000000002,16.0704
44133,31960,CA-2013-123666,2013-03-27,2013-03-31,Standard Class,SP-20545,Sibella Parks,Corporate,New York City,New York,United States,10011.0,US,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0.0,18.398,49.75,High,2013,2013-03,0.0,91.99,88.31039999999999
44138,34456,US-2013-162677,2013-03-27,2013-03-28,First Class,DB-13210,Dean Braden,Consumer,Jacksonville,North Carolina,United States,28540.0,US,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,24.35,High,2013,2013-03,20.0,39.992,45.9908
44141,34455,US-2013-162677,2013-03-27,2013-03-28,First Class,DB-13210,Dean Braden,Consumer,Jacksonville,North Carolina,United States,28540.0,US,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,0.2,5.9185,6.96,High,2013,2013-03,20.0,13.528,12.3443
44142,40314,CA-2013-161361,2013-03-27,2013-03-29,Second Class,MV-17485,Mark Van Huff,Consumer,Pocatello,Idaho,United States,83201.0,US,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,5.84,Critical,2013,2013-03,0.0,5.88,2.9988000000000006
44144,40315,CA-2013-161361,2013-03-27,2013-03-29,Second Class,MV-17485,Mark Van Huff,Consumer,Pocatello,Idaho,United States,83201.0,US,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,2.93,Critical,2013,2013-03,20.0,5.68,3.8339999999999996
44158,38470,US-2014-141677,2014-03-27,2014-03-31,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,United States,77070.0,US,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905,185.8,Medium,2014,2014-03,20.0,479.992,365.99390000000005
44169,33158,US-2014-121251,2014-03-27,2014-03-28,First Class,GM-14440,Gary McGarr,Consumer,New York City,New York,United States,10009.0,US,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0.0,33.5888,38.94,Critical,2014,2014-03,0.0,29.99,21.592799999999997
44173,33157,US-2014-121251,2014-03-27,2014-03-28,First Class,GM-14440,Gary McGarr,Consumer,New York City,New York,United States,10009.0,US,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764,19.28,Critical,2014,2014-03,20.0,128.784,143.2722
44180,38469,US-2014-141677,2014-03-27,2014-03-31,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,United States,77070.0,US,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995,8.52,Medium,2014,2014-03,20.0,28.792,28.432100000000002
44186,38471,US-2014-141677,2014-03-27,2014-03-31,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,United States,77070.0,US,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235,4.18,Medium,2014,2014-03,20.0,24.784000000000002,17.039
44187,38472,US-2014-141677,2014-03-27,2014-03-31,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,United States,77070.0,US,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8,0.8,-226.6368,4.12,Medium,2014,2014-03,80.0,10.896,39.2256
44190,37426,CA-2014-162033,2014-03-27,2014-03-04,Standard Class,EM-14200,Evan Minnotte,Home Office,Virginia Beach,Virginia,United States,23464.0,US,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0.0,20.7675,3.94,Medium,2014,2014-03,0.0,17.75,10.8275
